,y_test,prediction
7229,3858.9768,2941.40625
8446,510.6686,652.28125
7040,1717.764,2001.15625
4555,2476.776,4118.59375
4350,39.948,-1198.25
2981,1707.777,1457.625
3889,245.6802,2003.78125
1920,1272.3438,1663.28125
303,1134.5232,1193.96875
7224,3415.554,2832.9375
676,1496.0526,3071.125
1550,2727.7826,2573.65625
4005,5070.7328,2906.21875
2802,3644.5892,4055.5625
4094,7064.8038,4244.21875
3576,4554.072,4415.34375
2192,4578.0408,3994.21875
8161,4594.02,2959.0
5324,699.09,695.84375
41,2150.534,1973.40625
4371,476.04699999999997,682.3125
1549,1229.0668,1631.125
1264,1096.5726,2131.75
4961,9664.7528,4122.78125
6312,2013.3792,2348.9375
1663,3560.6984,1930.03125
8400,425.4462,382.6875
2924,3828.35,2666.84375
8387,533.3058,1056.25
6199,3422.212,2673.46875
7042,1398.18,3809.4375
7353,127.8336,-851.0625
5137,2516.724,2535.78125
1612,2375.5744,2072.5625
344,383.5008,1167.125
3106,2365.5874,1693.0625
4283,3560.6984,2110.5
932,1215.7508,1741.21875
6485,2664.5316,1979.75
251,1779.0176,1502.40625
6374,1258.362,2499.96875
4453,1283.6624,2618.8125
278,500.6816,2133.0
1717,2490.092,1981.59375
1463,788.9730000000001,4057.59375
3624,1605.9096,2848.71875
7565,539.298,835.0
2280,1151.1682,1416.9375
1923,719.064,2894.0
610,3836.3396,2703.96875
7153,5779.144,2970.15625
1374,2518.7214,2482.125
328,3340.9844,3661.71875
2985,243.017,857.3125
781,1431.47,1030.25
8474,2153.1972,1674.53125
3041,118.5124,49.0
1962,425.4462,483.53125
3238,4950.8888,3637.5
7616,1994.7368,2316.96875
6184,4921.5936,4272.15625
7435,5872.356,4466.375
4607,679.1160000000001,806.21875
3832,5053.4220000000005,2489.0625
1851,3560.6984,2211.84375
3846,2348.9424,1739.84375
7920,2394.8826,3461.84375
784,1757.7120000000002,1525.15625
6452,910.8144,1839.46875
6398,2607.2728,5138.96875
4618,2103.928,3772.875
7701,4673.916,4093.8125
6262,141.8154,407.65625
3346,1890.2062,1779.6875
1210,2832.9790000000003,1979.59375
5179,243.6828,-500.6875
5113,3004.0896,3500.53125
1403,2348.9424,1794.5625
8445,432.77,583.53125
8417,2336.2922,1444.8125
3195,2024.0320000000002,1708.15625
3422,1843.6002,1941.6875
1689,1114.5492,2451.84375
1244,1540.6612,1951.75
7337,1134.5232,2409.21875
5872,2059.9852,1936.25
4241,1379.5376,657.65625
4104,2912.2092,1728.40625
6868,6042.135,3494.1875
540,56.593,-894.9375
80,1697.79,1638.46875
7495,1860.2452,1474.78125
7003,399.48,-235.25
5202,388.1614,670.0
5540,857.5504,1969.28125
5942,1211.756,1511.6875
7798,633.8416,823.40625
359,2696.49,3017.125
6677,4119.9704,2360.1875
1915,2133.2232,3753.03125
486,942.7728,1926.6875
1187,2336.958,2868.21875
13,2145.2076,1977.3125
3279,3219.8088,1972.46875
4223,2316.984,1863.3125
4647,2363.59,2978.09375
2427,631.1784,3369.03125
1610,2656.542,3021.125
2226,2749.7540000000004,3103.53125
757,2874.9244,2621.75
5159,1325.6078,1991.1875
7866,385.4982,53.0625
4180,1069.2748,2218.375
4767,4314.384,4046.21875
3103,501.3474,2529.625
7287,217.7166,1594.0625
3275,759.012,787.96875
966,174.4396,1110.65625
5919,6191.94,5298.34375
4541,2105.2596,1955.71875
5594,1123.8704,2369.5
4155,5725.88,3604.8125
4741,2153.1972,1600.75
4073,625.852,2550.1875
1918,746.3618,603.3125
3621,1165.15,774.3125
3486,1337.5922,3299.8125
7045,3523.4136,3958.84375
3122,3361.6242,3171.125
8088,2346.945,2197.3125
2688,1860.2452,1415.875
5769,1656.5104,2793.4375
8490,487.3656,801.84375
151,1794.3310000000001,2282.78125
4828,1547.3192,1463.75
7443,1348.245,926.3125
2935,3835.008,3589.65625
4573,1777.6860000000001,1043.78125
4529,2706.4770000000003,2584.15625
1117,3700.5164,4132.0
4811,2063.98,1721.78125
6152,4165.2448,3876.53125
2074,402.809,1361.6875
6783,4649.9472,2951.53125
3959,3203.1638,3071.4375
2741,2759.0752,3265.5
8258,552.614,1612.1875
2054,4290.4152,3676.84375
3770,2069.3064,4099.03125
7781,4925.5884,2971.28125
1372,2269.0464,3116.5
7390,191.7504,-741.875
2479,948.765,1101.28125
5675,3859.6426,3460.375
2330,437.4306,1006.5
391,3914.9040000000005,2629.09375
5334,2764.4016,1920.53125
3089,3844.995,2721.75
58,4910.275,3036.25
568,3848.324,3201.9375
6476,3475.4759999999997,2019.25
4621,3685.8688,3706.71875
6260,2631.2416,2551.125
8436,527.3136,739.96875
26,1065.28,757.875
1897,972.068,1040.25
6402,2766.3990000000003,2931.65625
5096,1174.4712,1013.1875
5389,2848.9582,4126.75
7266,3592.6568,2914.15625
5269,614.5334,511.75
5232,703.0848,1566.0625
1626,718.3982,1104.875
717,1810.976,1399.125
5844,1249.0408,920.9375
1025,146.476,462.53125
2432,1975.4286,2326.40625
3602,856.8846,770.1875
4684,2313.655,1461.78125
442,623.1888,1797.3125
5950,3954.8520000000003,2356.21875
1477,540.6296,529.59375
7749,2972.797,2492.3125
5027,3422.212,4141.84375
5004,950.7624,698.1875
8034,416.125,1327.8125
3772,770.3306,647.125
6251,2246.4092,2635.71875
5830,1695.7926,3181.59375
2556,343.5528,647.25
855,978.7260000000001,1538.15625
1099,1957.4520000000002,3048.625
8091,1171.808,1402.625
2168,798.96,987.46875
5833,1627.2152,1670.84375
4870,2059.9852,1387.71875
859,2696.49,2475.6875
5881,191.7504,-594.09375
6657,862.211,898.3125
819,3942.8676,2957.21875
3023,351.5424,-361.0
6747,123.8388,55.875
1650,7130.718000000001,3287.625
3342,1651.184,1420.1875
1925,6114.7072,3399.875
455,2897.5616,2621.46875
52,810.9444,1899.15625
7446,755.0172,3675.90625
5902,1193.1136,1243.40625
7122,1398.18,691.0625
4116,2694.4926,2257.25
8082,612.536,2488.125
4290,203.7348,-119.28125
5309,593.2278,551.375
2064,1185.7898,1189.15625
5182,2354.2688,2435.65625
5442,545.2902,702.6875
1217,2897.5616,2812.46875
2312,253.00400000000002,220.28125
6843,583.2408,1461.0
7111,1982.0866,2536.78125
5550,7602.1044,3686.09375
55,6258.52,3630.84375
3077,792.302,1642.78125
2341,1301.639,1085.0
2366,2771.7254,2078.90625
3707,810.9444,971.4375
2627,2946.165,3107.625
3015,2223.1062,1657.34375
6987,5007.4818,3428.3125
2096,939.4438,556.59375
3887,4250.4672,2802.125
1756,2976.7918,2772.46875
201,3275.736,2560.0
1735,866.8716,2429.375
1809,2946.165,3097.09375
3934,1901.5248,2654.375
2271,579.246,1294.0625
7231,1278.336,1129.34375
585,1905.5196,1647.09375
3610,1904.1879999999999,3148.0
360,898.83,2785.5625
603,1667.829,1808.625
7459,6311.784000000001,3988.15625
7131,1857.582,2456.8125
4980,4811.7366,2399.0
4785,5475.5392,4118.625
4868,3691.1952,4147.84375
1599,2463.46,3478.5625
3012,852.2239999999999,1540.78125
4564,1846.9292,1426.0625
5411,685.1082,1285.0625
3659,972.068,830.21875
1147,1438.128,1396.9375
1686,792.302,682.9375
1222,1618.5598,3799.8125
1714,1491.392,3043.34375
8136,2006.7212,2888.0625
7688,4687.232,3625.5
3530,1771.0279999999998,1554.9375
6637,2006.7212,2964.6875
8480,459.402,635.5
3278,2091.2778,3652.59375
2145,3928.22,2499.09375
5195,1438.128,2806.59375
126,1137.1864,1159.53125
8334,1099.2358,1403.9375
795,3095.97,3149.1875
3815,745.696,946.96875
6321,413.4618,769.5625
8370,871.5322,1999.5625
4653,1225.072,1028.59375
637,4697.8848,3620.5
7613,1725.7536,3107.09375
544,1531.34,1105.75
315,1267.0174,1864.90625
1604,972.068,876.8125
6495,1516.0266,2188.21875
926,2696.49,2744.125
2181,1677.1502,2410.0625
7523,2609.936,2691.8125
7642,1977.4260000000002,1852.34375
4698,782.9808,680.78125
7518,2577.9776,3678.3125
5199,1314.955,2333.625
1592,3110.6176,3034.8125
4163,1150.5024,1621.0
8363,4138.6128,2671.3125
4253,1267.6832,1515.0
2005,1416.8224,1435.03125
6762,1393.5194,1704.625
1959,852.2239999999999,830.9375
6076,5960.2416,3852.4375
7441,1808.9786,2661.71875
4025,637.1706,3274.21875
3506,1384.1982,1741.8125
3897,122.5072,221.65625
6155,4996.829000000001,4206.9375
1648,513.3318,2406.03125
6458,1278.336,1173.03125
4440,230.3668,1799.09375
5448,1304.968,1118.375
3377,1354.2372,2322.0625
7488,1249.0408,1189.09375
4538,1324.942,2276.34375
7686,1249.0408,2531.0625
2205,2976.7918,2558.3125
7109,910.8144,3664.75
5732,311.5944,599.1875
7990,732.38,474.1875
505,407.4696,396.1875
2245,473.3838,1599.09375
5122,229.0352,-948.28125
4114,309.597,1689.625
3813,875.5269999999999,965.6875
6344,242.3512,2065.875
3500,1042.6428,710.0625
3446,4619.9862,2679.6875
4742,4460.1942,3434.40625
3569,2006.0554,1452.65625
6026,1320.9472,1473.375
772,3237.1196,2909.8125
4143,2439.4912,2562.09375
7492,788.3072,883.09375
4022,918.804,516.0
2856,1095.241,2501.46875
1929,2631.2416,3130.96875
267,1081.925,1316.0625
7115,127.8336,-662.8125
3247,49.2692,-1026.0625
2674,3425.5409999999997,2663.625
5581,3831.0132,2893.8125
7936,4074.696,3661.5
6280,2614.5966,3783.5625
1773,687.1056,566.75
8433,1813.6392,2395.125
2945,196.41099999999997,1276.53125
1743,1537.9979999999998,1755.625
1637,3056.022,2753.59375
5854,115.8492,79.75
6645,4653.2762,2639.28125
5141,2519.3872,1893.625
1211,2624.5836,2462.625
1252,189.0872,982.21875
1010,692.432,906.625
6710,644.4944,963.375
1627,7073.4592,4920.78125
2461,2348.9424,2160.0
3857,1230.3984,1884.875
3072,378.1744,1496.1875
2302,1907.517,2091.75
3005,2679.845,2530.6875
2675,4579.3724,5188.09375
3967,3483.4656,3470.75
1260,5851.0504,3535.15625
2348,3455.502,3602.4375
1885,2912.875,1858.59375
128,762.341,2626.65625
1795,852.2239999999999,740.21875
3938,3705.177,1750.8125
1054,1418.154,1489.90625
6588,1364.89,883.1875
110,699.09,3664.6875
1257,4346.3424,4191.625
5201,3894.93,2510.65625
8481,695.0952,1019.34375
2833,2133.2232,1865.0
1541,3091.9752,3835.40625
6984,814.9392,2237.5
2699,3621.952,3368.46875
1400,3395.58,2520.0
6151,239.688,1048.25
5941,1029.9926,920.53125
8453,3387.5904,3411.78125
4544,194.4136,864.21875
2970,1198.44,885.625
3703,4904.2828,4208.125
1301,3502.1079999999997,2746.9375
6228,1414.1592,2536.6875
3334,1017.3424,1973.8125
1685,2055.3246,3886.6875
7381,3552.7088,3396.21875
3459,918.804,734.09375
6449,2535.3664,2477.0
1016,5602.706999999999,4175.5
1263,2373.577,1776.6875
4893,1565.9616,1438.875
2506,557.2746,1169.4375
3575,2725.7852,1887.59375
7777,90.5488,-1015.84375
6550,527.3136,570.4375
8350,7240.575,3864.0625
1394,1034.6532,1289.0625
1030,87.2198,-412.75
7315,1293.6494,2230.65625
6231,1685.8056,2279.6875
1857,503.3448,748.375
1512,1492.7236,1413.75
5805,259.66200000000003,2184.28125
4450,2947.4966,2456.34375
6309,4377.635,4207.6875
7129,1454.773,1024.21875
1543,78.5644,362.65625
3801,4502.1396,3117.6875
876,2266.3832,2574.625
6305,1133.8574,1151.1875
2597,1186.4556,2001.71875
2297,1004.0264,928.3125
8232,2171.8396,2522.5625
4081,5866.3638,4226.15625
884,2942.836,3112.0625
490,151.8024,680.9375
6568,6669.3186,3783.84375
8128,2964.1416,3843.59375
6169,6817.7919999999995,4823.0625
339,2870.9296,1697.78125
5238,3199.8348,1902.5
822,4086.0146,3862.625
492,4262.4516,3098.0
665,450.0808,495.15625
6656,245.6802,2042.3125
5086,3022.732,2421.71875
3642,4474.1759999999995,3341.875
327,1754.3829999999998,1737.25
7689,280.9676,470.1875
139,263.6568,290.4375
6643,3773.7544,2247.84375
2622,4920.9278,4100.90625
5898,1102.5648,552.6875
3666,101.2016,-997.9375
250,306.268,583.75
4438,2120.573,2547.75
6964,2799.6890000000003,1565.03125
2821,1821.6288,2294.8125
3720,7580.133000000001,5052.0625
3546,1054.6272,2086.0625
4020,238.3564,29.9375
2390,3845.6608,3821.71875
4888,10256.649,4164.1875
4007,3353.6346,2418.0
1000,1885.5456,2833.59375
2628,3137.2496,2598.34375
4537,2844.2976,3350.8125
2837,1113.2176,1138.375
5398,3681.8740000000003,4126.15625
8065,4136.6154,3428.1875
3360,1583.9382,1952.53125
8274,4850.353,3908.8125
2583,1611.236,2308.1875
7641,123.8388,-827.09375
5012,3579.3408,2825.25
7061,105.8622,-146.28125
43,6768.5228,3765.78125
8461,4165.2448,2854.875
7952,5243.8408,3330.125
2128,1830.95,2635.4375
270,1428.141,2067.875
4366,4042.7376,3045.84375
7253,1258.362,1386.34375
8238,4637.9628,3984.5625
511,2403.538,2059.5625
4571,679.1160000000001,716.28125
4628,5000.8238,2848.875
1323,3374.2744,3785.84375
4989,1569.9564,1483.84375
2871,589.2330000000001,3110.75
6649,3243.7776,2137.9375
4363,2564.6616,3400.28125
7757,3103.9596,2689.28125
4329,185.7582,-747.65625
1286,438.0964,1115.90625
4093,1605.9096,1127.03125
1987,7168.6686,4478.46875
6160,3705.177,2516.6875
7125,713.0718,1395.75
4383,3435.528,3310.0625
3139,1757.7120000000002,1874.15625
4829,1125.8678,2387.875
2950,697.0926,1825.90625
512,4380.2982,3713.8125
810,2848.2924,2021.0
8155,687.1056,930.71875
7590,2290.3520000000003,1956.09375
7039,4402.9354,4068.84375
7201,1065.28,1917.375
1679,2203.798,3456.625
815,721.0614,853.125
4924,376.8428,1299.09375
3309,1917.504,1976.4375
3625,1323.6104,2856.5625
8419,942.107,3003.9375
6766,3453.5046,2289.9375
279,3668.558,3464.28125
5940,2780.3808,3463.375
6700,2572.6512,1716.0
2298,609.207,684.5625
2403,175.7712,-1136.71875
7620,6183.9504,4192.28125
6684,157.1288,-438.9375
3901,615.1992,609.15625
3809,916.1408,1709.84375
6525,2138.5496,2742.65625
5979,1727.751,1856.8125
7795,605.878,874.8125
3827,1787.0072,2561.5625
6175,3089.9778,2310.71875
8384,633.8416,651.34375
2912,399.48,-499.5
4835,4026.7584,3622.375
6549,2063.98,1662.84375
3274,1025.3319999999999,1301.625
4158,796.9626,636.09375
7730,176.437,-1284.03125
171,3823.0236,2794.0625
7737,7158.6816,5019.59375
4293,425.4462,815.0625
8358,121.1756,101.875
5674,1288.9888,1297.78125
7497,1956.1204,1225.46875
8207,3354.3004,2564.53125
3866,6072.096,4009.75
309,3038.0454,3709.28125
1827,245.0144,77.125
6946,4026.7584,3614.5625
6796,6881.043000000001,4187.8125
7629,772.328,1210.65625
1981,3563.3616,2415.03125
4914,2087.283,1770.3125
8068,1989.4104,2760.65625
1779,2319.6472,2936.8125
7170,1166.4816,1673.5625
111,2732.4432,1667.21875
1539,2475.4444,3254.78125
7254,1844.266,2907.71875
1758,108.5254,-99.53125
6878,2588.6304,3497.3125
1538,1330.2684,2393.125
5261,810.9444,1948.25
4988,615.1992,872.375
970,1998.7316,1688.0625
7395,303.6048,-1005.09375
7838,1844.266,2932.1875
1188,778.9860000000001,2174.8125
5230,1921.4988,2352.65625
7164,6775.1808,4837.46875
8392,836.2448,1744.4375
2441,1332.9316,1405.46875
7462,1973.4312,2423.5625
4173,764.3384,826.40625
5513,2192.4794,2385.9375
3504,4122.6336,3616.9375
262,1225.072,3937.40625
198,2105.2596,2527.25
2288,2439.4912,2338.0
721,3499.4448,3845.375
2220,1255.0330000000001,1716.59375
3923,3415.554,2966.1875
3876,5033.448,2870.28125
7974,1830.95,2904.1875
7485,1901.5248,2695.875
8497,2247.075,2405.8125
3882,3307.6944,2964.625
2018,181.0976,810.09375
4468,7028.8506,4045.625
7691,849.5608,540.21875
431,4997.4948,2977.90625
7976,2504.7396,3680.8125
5339,892.172,1454.90625
3084,2336.958,1140.21875
3258,567.2616,560.625
1617,311.5944,682.96875
4352,1635.8706,1289.78125
7293,178.4344,-355.9375
106,1794.3310000000001,2542.6875
6771,3894.93,3420.0
6229,4174.566,3071.1875
1226,426.11199999999997,616.21875
1039,1850.924,2908.3125
2522,2396.88,3263.125
7810,2003.3922,1961.21875
2413,171.7764,1015.59375
3574,1867.569,2740.28125
513,219.71400000000003,667.21875
1725,1193.1136,466.90625
7085,4482.1656,4157.875
7375,1557.9720000000002,1283.5
5774,3346.3108,3854.84375
1822,1404.838,2371.28125
6887,1587.933,2741.96875
4729,2277.036,1347.375
2677,3384.2614,2296.625
3704,820.2656,1770.71875
7545,1635.8706,3405.6875
1964,5145.3024,3490.03125
1339,2380.9008,3000.6875
8186,1579.9434,3204.6875
8463,810.9444,1959.25
301,254.3356,226.5625
7773,1869.5664,2556.8125
5945,1607.9070000000002,1309.3125
5913,1890.872,2922.46875
7071,5070.7328,2844.28125
2642,3202.498,3461.34375
5555,1557.9720000000002,2145.75
8159,1571.2879999999998,2187.375
310,3848.324,3132.03125
2783,2680.5108,1933.4375
6331,3124.5994,3793.15625
1322,3149.2340000000004,2249.9375
3708,683.1108,1811.25
3734,2878.2534,4079.75
5895,4082.6856,2395.09375
6347,1030.6584,2448.6875
8496,3715.164,3739.0
8055,2852.2872,2459.96875
2965,3276.4018,2425.8125
7850,3505.437,2070.3125
1588,74.5696,-666.375
6438,563.2668,1197.28125
5849,4287.752,2161.84375
5192,44.6086,-1119.6875
5000,1973.4312,2413.15625
4738,2759.0752,1694.625
8058,667.1316,1734.5625
3644,2059.9852,2704.6875
8442,38.6164,-1244.6875
7430,1749.7224,2314.5625
7950,1897.53,1299.8125
2430,445.4202,559.25
7717,2676.5159999999996,2753.3125
4689,3815.034,4007.34375
915,7017.531999999999,3422.625
4356,3579.3408,2247.625
3878,3677.2134,2897.03125
2320,4165.2448,5499.46875
7720,885.5139999999999,668.75
4090,221.0456,-87.15625
4009,89.883,-451.8125
8092,1929.4884,1428.8125
1966,165.7842,-983.1875
75,2290.3520000000003,1850.0
8380,3635.268,3865.46875
1401,5201.2296,3715.5
8424,3739.1328,3230.75
7591,4339.0186,3582.03125
2416,2705.1454,2574.21875
2801,2636.5679999999998,1786.4375
3532,2220.4429999999998,1253.125
4810,1687.1372,1935.28125
5666,2966.139,1734.4375
6587,311.5944,-1020.625
4682,1946.7992,1799.625
5936,1326.2736,2321.09375
4042,2239.0854,1942.84375
8165,4327.7,4828.5625
6097,4022.7636,3466.65625
6626,3605.3070000000002,2970.25
3249,1677.816,2691.9375
7255,517.3266,2829.875
6564,3690.5294,2711.375
2408,189.0872,-1056.15625
3211,4073.3644,1586.71875
2668,645.1602,594.21875
7464,2922.1962,2762.0625
986,1418.154,2305.125
2082,5257.1568,3095.125
6977,2199.8032,2453.46875
2424,3062.0142,3612.21875
101,2854.9504,4329.1875
6792,3124.5994,2644.375
6139,39.948,-1149.4375
1486,5383.6588,3448.5
594,2886.243,2603.59375
8069,3592.6568,2908.375
5042,5992.2,4205.8125
1901,4402.9354,4114.53125
1258,466.06,1615.625
5779,3355.632,1909.40625
679,1259.6936,1938.5
2158,1677.816,1539.84375
5551,1659.8394,2555.875
4602,377.5086,411.625
5549,1687.1372,1847.4375
7207,1274.3412,3367.125
1205,571.2564,897.375
5749,1607.2412,858.1875
2109,9371.8008,5575.625
1175,990.7104,3818.625
2257,1304.968,3062.1875
4131,856.8846,1405.71875
8290,371.5164,693.125
7934,1419.4856,1804.375
7046,3715.164,2246.84375
948,2416.854,4024.84375
6817,3338.3212,2171.90625
5827,595.2252,-75.75
4243,857.5504,1079.90625
2968,2143.876,2519.125
7210,1208.427,1275.6875
8508,2587.9646,3264.84375
4044,2233.0932,2448.59375
2073,3791.0652,3708.8125
5882,1214.4192,1319.5625
8349,2936.178,3651.75
7432,280.9676,412.0
7217,319.584,-208.75
5241,531.3084,674.5
6337,2954.1546,4226.53125
1312,4402.2696,3757.15625
6286,2929.52,2991.625
312,2390.8878,1473.4375
3339,1661.8368,920.96875
7403,183.7608,1120.28125
2410,1486.0656,1966.71875
4593,2916.204,2362.0625
5288,2376.906,2745.875
7932,647.1576,57.25
1565,6668.6528,4687.21875
7608,2257.062,2356.28125
4159,264.9884,2399.59375
3218,2414.1908,2696.71875
6110,1146.5076,3084.6875
7541,5097.3648,3699.78125
3409,2546.685,2003.78125
4248,3648.5840000000003,2912.46875
7707,328.9052,810.03125
1611,6942.9624,4041.1875
6815,1492.0578,2303.5625
1381,792.302,1060.84375
5735,122.5072,170.21875
6186,2387.5588,3131.875
407,690.4346,685.6875
6149,5890.9984,3315.65625
4151,1970.7679999999998,3834.78125
5070,2748.4224,2339.53125
1677,577.9144,1397.34375
5083,327.5736,664.6875
5163,2267.7148,2838.15625
7519,996.0368,1523.5
6655,5383.6588,3240.6875
5400,649.155,633.875
7863,2796.36,1887.3125
1335,1653.8472,1160.34375
6385,3739.1328,2559.4375
5761,5976.2208,4242.21875
255,41.2796,-1210.1875
3794,2037.348,1664.84375
5375,1444.786,1751.375
2919,1058.622,2513.59375
6243,1303.6364,1880.1875
2941,1990.7420000000002,2383.375
7448,490.0288,1017.75
1801,2360.9268,2217.375
7284,4697.8848,4170.3125
5011,3155.8920000000003,4009.5
8366,459.402,744.21875
6617,1338.2579999999998,1546.75
7404,4996.829000000001,4167.0625
3881,1675.1528,1259.4375
3919,1505.3738,1460.90625
335,2055.9904,3508.90625
551,1693.7952,2200.3125
3333,2109.2544,2209.3125
8075,316.9208,3212.96875
3911,5033.448,4036.96875
6210,4807.7418,2589.28125
1716,3795.06,2918.3125
6038,1384.1982,1984.84375
6823,2773.0570000000002,2593.96875
7133,117.1808,-798.90625
6125,5522.811,3955.6875
4814,4538.0928,3716.625
3899,958.752,540.375
1249,1665.8316,1519.84375
6988,1556.6404,1797.53125
4236,5759.17,3700.53125
1880,316.9208,1374.40625
1097,3415.554,4371.90625
5125,539.298,975.28125
2918,1448.115,1357.15625
8354,1539.9954,2714.5625
4679,3225.801,2993.9375
1841,355.5372,-68.25
91,690.4346,722.375
5026,703.0848,1151.34375
907,445.4202,2524.6875
6880,3277.0676,2266.75
1628,491.3604,625.71875
102,3896.2616,2921.8125
1866,1328.271,3066.6875
1193,1571.2879999999998,2496.59375
1884,473.3838,1534.3125
4926,163.7868,737.4375
1416,3761.77,3790.5625
8467,3881.614,2874.53125
2326,2287.0229999999997,3998.875
2144,660.4736,606.84375
2233,2857.6136,1613.0625
2704,922.7988,1718.8125
208,317.5866,-58.40625
5289,768.9989999999999,899.75
4820,2109.2544,4189.15625
8009,4229.1616,4139.21875
1007,2059.9852,1938.34375
19,2748.4224,3615.5
3198,4146.6024,3684.40625
6612,1350.2424,3561.34375
1316,2993.4368,2987.59375
54,4815.0656,2416.96875
3577,3835.008,3765.46875
5955,305.6022,528.75
2295,711.0744,726.0625
5184,2127.231,2255.90625
4491,127.1678,250.9375
7675,2109.2544,3857.40625
4211,2025.3636,1794.4375
2313,131.1626,176.375
1537,808.947,889.96875
155,3589.9936,3191.625
3185,3199.8348,2404.0625
6223,551.2824,2879.375
750,1842.9344,3708.84375
6860,2241.7486,2832.75
5222,1672.4896,1731.40625
2130,1856.2504,1690.53125
2170,774.9912,1207.59375
7808,1230.3984,1762.46875
484,2999.429,2760.40625
2037,642.497,2095.6875
2662,4267.1122,3880.4375
1350,369.519,284.25
2482,1701.7848,2278.78125
5664,5086.712,4056.5
5954,4474.1759999999995,5236.8125
6872,1765.7016,2349.71875
1345,2931.5174,2699.9375
7578,5937.6044,3586.53125
7054,1967.4389999999999,2121.6875
5654,3515.4240000000004,4025.5625
2737,2956.152,2344.46875
1146,805.618,1501.96875
6358,1378.2060000000001,2433.28125
193,467.3916,575.8125
8466,673.7896,1014.71875
4134,744.3644,908.59375
8260,410.1328,1022.25
640,7192.6374,4325.46875
8331,2223.772,3578.9375
7244,287.6256,785.875
2698,1395.5168,1326.25
1076,623.1888,1271.8125
3869,7136.7102,5565.5
4079,3950.1914,3666.65625
7503,1743.0644,1238.40625
8381,4739.8302,3562.65625
3880,182.4292,-378.0625
4435,2581.9724,2970.34375
5624,53.263999999999996,-917.90625
2363,4101.3279999999995,3019.9375
4983,1464.76,3058.375
6303,788.3072,570.875
8367,215.7192,1600.21875
293,1869.5664,1973.96875
6462,3914.9040000000005,3318.625
1676,830.9184,904.8125
2765,175.7712,974.75
8146,1691.7978,3871.75
8520,1193.1136,1508.21875
2238,7478.2656,4492.25
6742,4572.0486,3439.9375
5074,2376.906,1891.90625
7805,5543.4508,3925.5
184,4739.8302,5017.8125
3423,5141.3076,3886.625
1664,2759.0752,1778.59375
6264,311.5944,789.625
1661,3399.5748,2416.4375
1154,4364.319,4503.0
3767,402.1432,-393.3125
6909,913.4776,1702.15625
4907,5267.1438,3208.75
2582,117.8466,84.65625
4575,1965.4416,1772.0
1227,2647.2208,3024.4375
974,1020.6714,883.46875
5391,1960.781,1353.0625
4822,3175.866,4295.21875
3588,1733.7432,1623.1875
5517,4146.6024,3577.90625
7820,649.8208,1276.65625
3406,2050.6639999999998,1730.71875
6538,1149.8366,1421.4375
8227,341.5554,676.84375
